r1,r2,a11,a12,a21,a22,cor_sos,nu_sign,coexist,left_PGR1_dominant,right_PGR1_dominant,curve_cross
18.0,18.0,3.0,0.1,0.1,0.1,891.569631938358,positive,1,0,0,0
19.0,18.0,3.0,0.1,0.1,0.1,920.6248112292616,positive,1,1,0,1
20.0,18.0,3.0,0.1,0.1,0.1,948.061135452277,positive,1,1,0,1
15.0,19.0,3.0,0.1,0.1,0.1,830.4545203057704,positive,1,0,0,0
16.0,19.0,3.0,0.1,0.1,0.1,869.9999542383674,positive,1,0,0,0
17.0,19.0,3.0,0.1,0.1,0.1,907.8260092740164,positive,1,0,0,0
18.0,19.0,3.0,0.1,0.1,0.1,944.0423753413628,positive,1,0,0,0
19.0,19.0,3.0,0.1,0.1,0.1,978.7221819490848,positive,1,0,0,0
20.0,19.0,3.0,0.1,0.1,0.1,1008.163061015844,positive,1,1,0,1
15.0,20.0,3.0,0.1,0.1,0.1,876.5908910229163,positive,1,0,0,0
16.0,20.0,3.0,0.1,0.1,0.1,918.3333051862012,positive,1,0,0,0
17.0,20.0,3.0,0.1,0.1,0.1,958.26082098809,positive,1,0,0,0
18.0,20.0,3.0,0.1,0.1,0.1,996.4892747005237,positive,1,0,0,0
19.0,20.0,3.0,0.1,0.1,0.1,1033.1248067103609,positive,1,0,0,0
20.0,20.0,3.0,0.1,0.1,0.1,1068.2357886531097,positive,1,0,0,0
15.0,15.0,0.1,0.3,0.1,0.1,45.58139516468363,positive,0,0,0,0
16.0,15.0,0.1,0.3,0.1,0.1,45.58139524864753,positive,0,0,1,1
17.0,15.0,0.1,0.3,0.1,0.1,45.581395184459325,positive,0,0,1,1
18.0,15.0,0.1,0.3,0.1,0.1,45.58139506483275,positive,0,1,1,0
19.0,15.0,0.1,0.3,0.1,0.1,45.581395120058936,positive,0,1,1,0
20.0,15.0,0.1,0.3,0.1,0.1,45.58139513264422,positive,0,1,1,0
15.0,16.0,0.1,0.3,0.1,0.1,48.913043332280594,positive,0,0,0,0
16.0,16.0,0.1,0.3,0.1,0.1,48.91304329368296,positive,0,0,0,0
17.0,16.0,0.1,0.3,0.1,0.1,48.91304323152161,positive,0,0,1,1
18.0,16.0,0.1,0.3,0.1,0.1,48.91304334191364,positive,0,0,1,1
19.0,16.0,0.1,0.3,0.1,0.1,48.91304326357975,positive,0,1,1,0
20.0,16.0,0.1,0.3,0.1,0.1,48.91304332335595,positive,0,1,1,0
15.0,17.0,0.1,0.3,0.1,0.1,52.24489781485367,positive,0,0,0,0
16.0,17.0,0.1,0.3,0.1,0.1,52.244897800150135,positive,0,0,0,0
17.0,17.0,0.1,0.3,0.1,0.1,52.24489777352268,positive,0,0,0,0
18.0,17.0,0.1,0.3,0.1,0.1,52.244897729939474,positive,0,0,1,1
19.0,17.0,0.1,0.3,0.1,0.1,52.24489784323954,positive,0,0,1,1
20.0,17.0,0.1,0.3,0.1,0.1,52.24489779113088,positive,0,0,1,1
15.0,18.0,0.1,0.3,0.1,0.1,55.57692302683059,positive,0,0,0,0
16.0,18.0,0.1,0.3,0.1,0.1,55.57692290916611,positive,0,0,0,0
17.0,18.0,0.1,0.3,0.1,0.1,55.57692290475177,positive,0,0,0,0
18.0,18.0,0.1,0.3,0.1,0.1,55.57692288966229,positive,0,0,0,0
19.0,18.0,0.1,0.3,0.1,0.1,55.5769228615094,positive,0,0,1,1
20.0,18.0,0.1,0.3,0.1,0.1,55.57692281523607,positive,0,0,1,1
15.0,19.0,0.1,0.3,0.1,0.1,58.90909084112252,positive,0,0,0,0
16.0,19.0,0.1,0.3,0.1,0.1,58.90909084738533,positive,0,0,0,0
17.0,19.0,0.1,0.3,0.1,0.1,58.90909084962514,positive,0,0,0,0
18.0,19.0,0.1,0.3,0.1,0.1,58.90909072370983,positive,0,0,0,0
19.0,19.0,0.1,0.3,0.1,0.1,58.90909071981788,positive,0,0,0,0
20.0,19.0,0.1,0.3,0.1,0.1,58.90909070476695,positive,0,0,1,1
15.0,20.0,0.1,0.3,0.1,0.1,62.24137920183426,positive,0,0,0,0
16.0,20.0,0.1,0.3,0.1,0.1,62.241379223195175,positive,0,0,0,0
17.0,20.0,0.1,0.3,0.1,0.1,62.241379235798725,positive,0,0,0,0
18.0,20.0,0.1,0.3,0.1,0.1,62.24137924265199,positive,0,0,0,0
19.0,20.0,0.1,0.3,0.1,0.1,62.241379111692105,positive,0,0,0,0
20.0,20.0,0.1,0.3,0.1,0.1,62.24137911872536,positive,0,0,0,0
15.0,15.0,0.3,0.3,0.1,0.1,160.8755122245509,positive,0,0,0,0
16.0,15.0,0.3,0.3,0.1,0.1,162.24806164725254,positive,0,0,0,0
17.0,15.0,0.3,0.3,0.1,0.1,163.47613166449227,positive,0,0,0,0
18.0,15.0,0.3,0.3,0.1,0.1,164.58139456395838,positive,0,1,1,0
19.0,15.0,0.3,0.3,0.1,0.1,165.58139413037097,positive,0,1,1,0
20.0,15.0,0.3,0.3,0.1,0.1,166.4904853431318,positive,0,1,1,0
15.0,16.0,0.3,0.3,0.1,0.1,172.44245454758453,positive,0,0,0,0
16.0,16.0,0.3,0.3,0.1,0.1,173.91304269713663,positive,0,0,0,0
17.0,16.0,0.3,0.3,0.1,0.1,175.22883261054386,positive,0,0,0,0
18.0,16.0,0.3,0.3,0.1,0.1,176.41304302930735,positive,0,0,0,0
19.0,16.0,0.3,0.3,0.1,0.1,177.48447143300817,positive,0,1,1,0
20.0,16.0,0.3,0.3,0.1,0.1,178.45849714047884,positive,0,1,1,0
15.0,17.0,0.3,0.3,0.1,0.1,184.0096036061633,positive,0,0,0,0
16.0,17.0,0.3,0.3,0.1,0.1,185.5782310445296,positive,0,0,0,0
17.0,17.0,0.3,0.3,0.1,0.1,186.98173927154176,positive,0,0,0,0
18.0,17.0,0.3,0.3,0.1,0.1,188.24489708678527,positive,0,0,0,0
19.0,17.0,0.3,0.3,0.1,0.1,189.3877540931848,positive,0,0,0,0
20.0,17.0,0.3,0.3,0.1,0.1,190.4267156417084,positive,0,0,0,0
15.0,18.0,0.3,0.3,0.1,0.1,195.57692278225963,positive,0,0,0,0
16.0,18.0,0.3,0.3,0.1,0.1,197.24358946955,positive,0,0,0,0
17.0,18.0,0.3,0.3,0.1,0.1,198.7348175443724,positive,0,0,0,0
18.0,18.0,0.3,0.3,0.1,0.1,200.07692227065567,positive,0,0,0,0
19.0,18.0,0.3,0.3,0.1,0.1,201.29120795946005,positive,0,0,0,0
20.0,18.0,0.3,0.3,0.1,0.1,202.39510399291365,positive,0,0,0,0
15.0,19.0,0.3,0.3,0.1,0.1,207.14438458965108,positive,0,0,0,0
16.0,19.0,0.3,0.3,0.1,0.1,208.90909054905123,positive,0,0,0,0
17.0,19.0,0.3,0.3,0.1,0.1,210.4880379627887,positive,0,0,0,0
18.0,19.0,0.3,0.3,0.1,0.1,211.9090906181445,positive,0,0,0,0
19.0,19.0,0.3,0.3,0.1,0.1,213.19480491122155,positive,0,0,0,0
20.0,19.0,0.3,0.3,0.1,0.1,214.363635564383,positive,0,0,0,0
15.0,20.0,0.3,0.3,0.1,0.1,218.7119673499344,positive,0,0,0,0
16.0,20.0,0.3,0.3,0.1,0.1,220.5747124909112,positive,0,0,0,0
17.0,20.0,0.3,0.3,0.1,0.1,222.2413788785849,positive,0,0,0,0
18.0,20.0,0.3,0.3,0.1,0.1,223.7413789530986,positive,0,0,0,0
19.0,20.0,0.3,0.3,0.1,0.1,225.09852185485968,positive,0,0,0,0
20.0,20.0,0.3,0.3,0.1,0.1,226.3322881127823,positive,0,0,0,0
15.0,15.0,0.5,0.3,0.1,0.1,251.89718408555748,positive,0,0,0,0
16.0,15.0,0.5,0.3,0.1,0.1,255.58139441981672,positive,0,0,0,0
17.0,15.0,0.5,0.3,0.1,0.1,258.914727456255,positive,0,0,0,0
18.0,15.0,0.5,0.3,0.1,0.1,261.9450300226789,positive,0,1,0,1
19.0,15.0,0.5,0.3,0.1,0.1,264.71182905851435,positive,0,1,0,1
20.0,15.0,0.5,0.3,0.1,0.1,267.2480603267205,positive,0,1,0,1
15.0,16.0,0.5,0.3,0.1,0.1,269.9656743787886,positive,0,0,0,0
16.0,16.0,0.5,0.3,0.1,0.1,273.9130427276195,positive,0,0,0,0
17.0,16.0,0.5,0.3,0.1,0.1,277.4844711766164,positive,0,0,0,0
18.0,16.0,0.5,0.3,0.1,0.1,280.7312242316796,positive,0,0,0,0
19.0,16.0,0.5,0.3,0.1,0.1,283.6956508154929,positive,0,1,0,1
20.0,16.0,0.5,0.3,0.1,0.1,286.4130416691392,positive,0,1,0,1
15.0,17.0,0.5,0.3,0.1,0.1,288.0343708799358,positive,0,0,0,0
16.0,17.0,0.5,0.3,0.1,0.1,292.2448972148792,positive,0,0,0,0
17.0,17.0,0.5,0.3,0.1,0.1,296.0544210027671,positive,0,0,0,0
18.0,17.0,0.5,0.3,0.1,0.1,299.51762440238,positive,0,0,0,0
19.0,17.0,0.5,0.3,0.1,0.1,302.67967962489377,positive,0,0,0,0
20.0,17.0,0.5,0.3,0.1,0.1,305.57823017008474,positive,0,0,0,0
15.0,18.0,0.5,0.3,0.1,0.1,306.1032385693731,positive,0,0,0,0
16.0,18.0,0.5,0.3,0.1,0.1,310.5769221893432,positive,0,0,0,0
17.0,18.0,0.5,0.3,0.1,0.1,314.6245413136491,positive,0,0,0,0
18.0,18.0,0.5,0.3,0.1,0.1,318.30419502167285,positive,0,0,0,0
19.0,18.0,0.5,0.3,0.1,0.1,321.6638788034317,positive,0,0,0,0
20.0,18.0,0.5,0.3,0.1,0.1,324.74358889486007,positive,0,0,0,0
15.0,19.0,0.5,0.3,0.1,0.1,324.17224835745424,positive,0,0,0,0
16.0,19.0,0.5,0.3,0.1,0.1,328.9090905450672,positive,0,0,0,0
17.0,19.0,0.5,0.3,0.1,0.1,333.1948041767206,positive,0,0,0,0
18.0,19.0,0.5,0.3,0.1,0.1,337.0909082128188,positive,0,0,0,0
19.0,19.0,0.5,0.3,0.1,0.1,340.6482205437349,positive,0,0,0,0
20.0,19.0,0.5,0.3,0.1,0.1,343.9090901411156,positive,0,0,0,0
15.0,20.0,0.5,0.3,0.1,0.1,342.2413791081864,positive,0,0,0,0
16.0,20.0,0.5,0.3,0.1,0.1,347.2413787433399,positive,0,0,0,0
17.0,20.0,0.5,0.3,0.1,0.1,351.7651883964308,positive,0,0,0,0
18.0,20.0,0.5,0.3,0.1,0.1,355.87774258844263,positive,0,0,0,0
19.0,20.0,0.5,0.3,0.1,0.1,359.6326827123526,positive,0,0,0,0
20.0,20.0,0.5,0.3,0.1,0.1,363.0747118250804,positive,0,0,0,0
15.0,15.0,0.7,0.3,0.1,0.1,325.581394671502,positive,0,0,0,0
16.0,15.0,0.7,0.3,0.1,0.1,331.94503086438704,positive,0,0,0,0
17.0,15.0,0.7,0.3,0.1,0.1,337.75530728150693,positive,0,0,0,0
18.0,15.0,0.7,0.3,0.1,0.1,343.081393830036,positive,0,1,0,1
19.0,15.0,0.7,0.3,0.1,0.1,347.9813931852183,positive,0,1,0,1
20.0,15.0,0.7,0.3,0.1,0.1,352.5044707810301,positive,0,1,0,1
15.0,16.0,0.7,0.3,0.1,0.1,348.9130428481476,positive,0,0,0,0
16.0,16.0,0.7,0.3,0.1,0.1,355.7312246032941,positive,0,0,0,0
17.0,16.0,0.7,0.3,0.1,0.1,361.95652093810793,positive,0,0,0,0
18.0,16.0,0.7,0.3,0.1,0.1,367.6630425082116,positive,0,0,0,0
19.0,16.0,0.7,0.3,0.1,0.1,372.91304225002193,positive,0,1,0,1
20.0,16.0,0.7,0.3,0.1,0.1,377.7591957018667,positive,0,1,0,1
15.0,17.0,0.7,0.3,0.1,0.1,372.2448972436278,positive,0,0,0,0
16.0,17.0,0.7,0.3,0.1,0.1,379.51762453779776,positive,0,0,0,0
17.0,17.0,0.7,0.3,0.1,0.1,386.15794072714976,positive,0,0,0,0
18.0,17.0,0.7,0.3,0.1,0.1,392.2448971946383,positive,0,0,0,0
19.0,17.0,0.7,0.3,0.1,0.1,397.8448970958442,positive,0,0,0,0
20.0,17.0,0.7,0.3,0.1,0.1,403.0141277080999,positive,0,0,0,0
15.0,18.0,0.7,0.3,0.1,0.1,395.57692210417787,positive,0,0,0,0
16.0,18.0,0.7,0.3,0.1,0.1,403.3041949693234,positive,0,0,0,0
17.0,18.0,0.7,0.3,0.1,0.1,410.3595310135645,positive,0,0,0,0
18.0,18.0,0.7,0.3,0.1,0.1,416.8269223484241,positive,0,0,0,0
19.0,18.0,0.7,0.3,0.1,0.1,422.77692234094457,positive,0,0,0,0
20.0,18.0,0.7,0.3,0.1,0.1,428.2692287398624,positive,0,0,0,0
15.0,19.0,0.7,0.3,0.1,0.1,418.9090904844464,positive,0,0,0,0
16.0,19.0,0.7,0.3,0.1,0.1,427.09090790494974,positive,0,0,0,0
17.0,19.0,0.7,0.3,0.1,0.1,434.5612638613712,positive,0,0,0,0
18.0,19.0,0.7,0.3,0.1,0.1,441.4090900843965,positive,0,0,0,0
19.0,19.0,0.7,0.3,0.1,0.1,447.7090901615345,positive,0,0,0,0
20.0,19.0,0.7,0.3,0.1,0.1,453.5244748110181,positive,0,0,0,0
15.0,20.0,0.7,0.3,0.1,0.1,442.2413785620877,positive,0,0,0,0
16.0,20.0,0.7,0.3,0.1,0.1,450.8777424057051,positive,0,0,0,0
17.0,20.0,0.7,0.3,0.1,0.1,458.7631180247001,positive,0,0,0,0
18.0,20.0,0.7,0.3,0.1,0.1,465.9913782176592,positive,0,0,0,0
19.0,20.0,0.7,0.3,0.1,0.1,472.6413784192743,positive,0,0,0,0
20.0,20.0,0.7,0.3,0.1,0.1,478.77984008149497,positive,0,0,0,0
15.0,15.0,0.9,0.3,0.1,0.1,386.450958787833,positive,0,0,0,0
16.0,15.0,0.9,0.3,0.1,0.1,395.5813932673601,positive,0,0,0,0
17.0,15.0,0.9,0.3,0.1,0.1,403.9813943377179,positive,0,0,0,0
18.0,15.0,0.9,0.3,0.1,0.1,411.7352401251402,positive,0,1,0,1
19.0,15.0,0.9,0.3,0.1,0.1,418.9147267273766,positive,0,1,0,1
20.0,15.0,0.9,0.3,0.1,0.1,425.58139246476856,positive,0,1,0,1
15.0,16.0,0.9,0.3,0.1,0.1,414.1304342018283,positive,0,0,0,0
16.0,16.0,0.9,0.3,0.1,0.1,423.9130416459584,positive,0,0,0,0
17.0,16.0,0.9,0.3,0.1,0.1,432.9130414909104,positive,0,0,0,0
18.0,16.0,0.9,0.3,0.1,0.1,441.2207335199938,positive,0,0,0,0
19.0,16.0,0.9,0.3,0.1,0.1,448.91304076937774,positive,0,1,0,1
20.0,16.0,0.9,0.3,0.1,0.1,456.0558991483959,positive,0,1,0,1
15.0,17.0,0.9,0.3,0.1,0.1,441.8101146872946,positive,0,0,0,0
16.0,17.0,0.9,0.3,0.1,0.1,452.2448973171734,positive,0,0,0,0
17.0,17.0,0.9,0.3,0.1,0.1,461.8448960700469,positive,0,0,0,0
18.0,17.0,0.9,0.3,0.1,0.1,470.7064345054185,positive,0,0,0,0
19.0,17.0,0.9,0.3,0.1,0.1,478.9115625829421,positive,0,0,0,0
20.0,17.0,0.9,0.3,0.1,0.1,486.5306099586073,positive,0,0,0,0
15.0,18.0,0.9,0.3,0.1,0.1,469.4899656492028,positive,0,0,0,0
16.0,18.0,0.9,0.3,0.1,0.1,480.5769223006626,positive,0,0,0,0
17.0,18.0,0.9,0.3,0.1,0.1,490.776922372626,positive,0,0,0,0
18.0,18.0,0.9,0.3,0.1,0.1,500.1923057439984,positive,0,0,0,0
19.0,18.0,0.9,0.3,0.1,0.1,508.9102545503709,positive,0,0,0,0
20.0,18.0,0.9,0.3,0.1,0.1,517.0054926369637,positive,0,0,0,0
15.0,19.0,0.9,0.3,0.1,0.1,497.16996007708224,positive,0,0,0,0
16.0,19.0,0.9,0.3,0.1,0.1,508.909089801236,positive,0,0,0,0
17.0,19.0,0.9,0.3,0.1,0.1,519.7090900131375,positive,0,0,0,0
18.0,19.0,0.9,0.3,0.1,0.1,529.6783209108019,positive,0,0,0,0
19.0,19.0,0.9,0.3,0.1,0.1,538.9090888997114,positive,0,0,0,0
20.0,19.0,0.9,0.3,0.1,0.1,547.4805176632519,positive,0,0,0,0
15.0,20.0,0.9,0.3,0.1,0.1,524.8500742598328,positive,0,0,0,0
16.0,20.0,0.9,0.3,0.1,0.1,537.2413788028525,positive,0,0,0,0
17.0,20.0,0.9,0.3,0.1,0.1,548.6413779806238,positive,0,0,0,0
18.0,20.0,0.9,0.3,0.1,0.1,559.1644552116616,positive,0,0,0,0
19.0,20.0,0.9,0.3,0.1,0.1,568.908045145437,positive,0,0,0,0
20.0,20.0,0.9,0.3,0.1,0.1,577.9556629526192,positive,0,0,0,0
15.0,15.0,1.0,0.3,0.1,0.1,413.0813936448627,positive,0,0,0,0
16.0,15.0,1.0,0.3,0.1,0.1,423.5813933559666,positive,0,0,0,0
17.0,15.0,1.0,0.3,0.1,0.1,433.27370059462703,positive,0,0,0,0
18.0,15.0,1.0,0.3,0.1,0.1,442.2480606990567,positive,0,1,0,1
19.0,15.0,1.0,0.3,0.1,0.1,450.5813934827598,positive,0,1,0,1
20.0,15.0,1.0,0.3,0.1,0.1,458.3400132885191,positive,0,1,0,1
15.0,16.0,1.0,0.3,0.1,0.1,442.66304176779727,positive,0,0,0,0
16.0,16.0,1.0,0.3,0.1,0.1,453.91304171964657,positive,0,0,0,0
17.0,16.0,1.0,0.3,0.1,0.1,464.29765695683545,positive,0,0,0,0
18.0,16.0,1.0,0.3,0.1,0.1,473.9130413068272,positive,0,0,0,0
19.0,16.0,1.0,0.3,0.1,0.1,482.8416123133715,positive,0,1,0,1
20.0,16.0,1.0,0.3,0.1,0.1,491.15441954896994,positive,0,1,0,1
15.0,17.0,1.0,0.3,0.1,0.1,472.2448973209823,positive,0,0,0,0
16.0,17.0,1.0,0.3,0.1,0.1,484.2448973416583,positive,0,0,0,0
17.0,17.0,1.0,0.3,0.1,0.1,495.32181922009937,positive,0,0,0,0
18.0,17.0,1.0,0.3,0.1,0.1,505.5782294526536,positive,0,0,0,0
19.0,17.0,1.0,0.3,0.1,0.1,515.1020388554583,positive,0,0,0,0
20.0,17.0,1.0,0.3,0.1,0.1,523.9690336976885,positive,0,0,0,0
15.0,18.0,1.0,0.3,0.1,0.1,501.8269222035062,positive,0,0,0,0
16.0,18.0,1.0,0.3,0.1,0.1,514.57692232883,positive,0,0,0,0
17.0,18.0,1.0,0.3,0.1,0.1,526.3461531677386,positive,0,0,0,0
18.0,18.0,1.0,0.3,0.1,0.1,537.2435878679843,positive,0,0,0,0
19.0,18.0,1.0,0.3,0.1,0.1,547.3626355733853,positive,0,0,0,0
20.0,18.0,1.0,0.3,0.1,0.1,556.783817832467,positive,0,0,0,0
15.0,19.0,1.0,0.3,0.1,0.1,531.4090905255218,positive,0,0,0,0
16.0,19.0,1.0,0.3,0.1,0.1,544.9090898395955,positive,0,0,0,0
17.0,19.0,1.0,0.3,0.1,0.1,557.3706285060242,positive,0,0,0,0
18.0,19.0,1.0,0.3,0.1,0.1,568.9090901687863,positive,0,0,0,0
19.0,19.0,1.0,0.3,0.1,0.1,579.6233746863788,positive,0,0,0,0
20.0,19.0,1.0,0.3,0.1,0.1,589.598744330873,positive,0,0,0,0
15.0,20.0,1.0,0.3,0.1,0.1,560.9913786308261,positive,0,0,0,0
16.0,20.0,1.0,0.3,0.1,0.1,575.241378819663,positive,0,0,0,0
17.0,20.0,1.0,0.3,0.1,0.1,588.3952241788825,positive,0,0,0,0
18.0,20.0,1.0,0.3,0.1,0.1,600.5747116564348,positive,0,0,0,0
19.0,20.0,1.0,0.3,0.1,0.1,611.8842356501152,positive,0,0,0,0
20.0,20.0,1.0,0.3,0.1,0.1,622.4137911035774,positive,0,0,0,0
15.0,15.0,1.5,0.3,0.1,0.1,518.6848422226801,positive,0,0,0,0
16.0,15.0,1.5,0.3,0.1,0.1,535.5813937105152,positive,0,0,0,0
17.0,15.0,1.5,0.3,0.1,0.1,551.3878449529426,positive,0,0,0,0
18.0,15.0,1.5,0.3,0.1,0.1,566.2063927706448,positive,0,1,0,1
19.0,15.0,1.5,0.3,0.1,0.1,580.1268464383334,positive,0,1,0,1
20.0,15.0,1.5,0.3,0.1,0.1,593.2284493440418,positive,0,1,0,1
15.0,16.0,1.5,0.3,0.1,0.1,555.8095937848359,positive,0,0,0,0
16.0,16.0,1.5,0.3,0.1,0.1,573.9130420214565,positive,0,0,0,0
17.0,16.0,1.5,0.3,0.1,0.1,590.8485257716233,positive,0,0,0,0
18.0,16.0,1.5,0.3,0.1,0.1,606.7255416831005,positive,0,0,0,0
19.0,16.0,1.5,0.3,0.1,0.1,621.6403140646119,positive,0,1,0,1
20.0,16.0,1.5,0.3,0.1,0.1,635.6777466908528,positive,0,1,0,1
15.0,17.0,1.5,0.3,0.1,0.1,592.9345513926655,positive,0,0,0,0
16.0,17.0,1.5,0.3,0.1,0.1,612.244896381908,positive,0,0,0,0
17.0,17.0,1.5,0.3,0.1,0.1,630.3094125743742,positive,0,0,0,0
18.0,17.0,1.5,0.3,0.1,0.1,647.2448964267368,positive,0,0,0,0
19.0,17.0,1.5,0.3,0.1,0.1,663.1539872368962,positive,0,0,0,0
20.0,17.0,1.5,0.3,0.1,0.1,678.1272490787989,positive,0,0,0,0
15.0,18.0,1.5,0.3,0.1,0.1,630.059680964883,positive,0,0,0,0
16.0,18.0,1.5,0.3,0.1,0.1,650.5769210367986,positive,0,0,0,0
17.0,18.0,1.5,0.3,0.1,0.1,669.770469723057,positive,0,0,0,0
18.0,18.0,1.5,0.3,0.1,0.1,687.764421504207,positive,0,0,0,0
19.0,18.0,1.5,0.3,0.1,0.1,704.6678306687835,positive,0,0,0,0
20.0,18.0,1.5,0.3,0.1,0.1,720.5769215737419,positive,0,0,0,0
15.0,19.0,1.5,0.3,0.1,0.1,667.1849517920296,positive,0,0,0,0
16.0,19.0,1.5,0.3,0.1,0.1,688.9090900067313,positive,0,0,0,0
17.0,19.0,1.5,0.3,0.1,0.1,709.2316708246886,positive,0,0,0,0
18.0,19.0,1.5,0.3,0.1,0.1,728.2840890008404,positive,0,0,0,0
19.0,19.0,1.5,0.3,0.1,0.1,746.1818165487045,positive,0,0,0,0
20.0,19.0,1.5,0.3,0.1,0.1,763.0267364931808,positive,0,0,0,0
15.0,20.0,1.5,0.3,0.1,0.1,704.3103442518417,positive,0,0,0,0
16.0,20.0,1.5,0.3,0.1,0.1,727.2413778021019,positive,0,0,0,0
17.0,20.0,1.5,0.3,0.1,0.1,748.6929911233184,positive,0,0,0,0
18.0,20.0,1.5,0.3,0.1,0.1,768.8038784729263,positive,0,0,0,0
19.0,20.0,1.5,0.3,0.1,0.1,787.695922686081,positive,0,0,0,0
20.0,20.0,1.5,0.3,0.1,0.1,805.4766717332021,positive,0,0,0,0
15.0,15.0,2.0,0.3,0.1,0.1,593.2284529844799,positive,0,0,0,0
16.0,15.0,2.0,0.3,0.1,0.1,615.5813939595818,positive,0,0,0,0
17.0,15.0,2.0,0.3,0.1,0.1,636.6925047554337,positive,0,0,0,0
18.0,15.0,2.0,0.3,0.1,0.1,656.662474241185,positive,0,1,0,1
19.0,15.0,2.0,0.3,0.1,0.1,675.5813924138893,positive,0,1,0,1
20.0,15.0,2.0,0.3,0.1,0.1,693.5301091961427,positive,0,1,0,1
15.0,16.0,2.0,0.3,0.1,0.1,635.6777481549749,positive,0,0,0,0
16.0,16.0,2.0,0.3,0.1,0.1,659.6273279522983,positive,0,0,0,0
17.0,16.0,2.0,0.3,0.1,0.1,682.2463754674278,positive,0,0,0,0
18.0,16.0,2.0,0.3,0.1,0.1,703.6427692967335,positive,0,0,0,0
19.0,16.0,2.0,0.3,0.1,0.1,723.9130390570464,positive,0,1,0,1
20.0,16.0,2.0,0.3,0.1,0.1,743.1438074695254,positive,0,1,0,1
15.0,17.0,2.0,0.3,0.1,0.1,678.1272494163219,positive,0,0,0,0
16.0,17.0,2.0,0.3,0.1,0.1,703.673468040133,positive,0,0,0,0
17.0,17.0,2.0,0.3,0.1,0.1,727.800452220097,positive,0,0,0,0
18.0,17.0,2.0,0.3,0.1,0.1,750.6232727672306,positive,0,0,0,0
19.0,17.0,2.0,0.3,0.1,0.1,772.2448943562334,positive,0,0,0,0
20.0,17.0,2.0,0.3,0.1,0.1,792.7577146484032,positive,0,0,0,0
15.0,18.0,2.0,0.3,0.1,0.1,720.5769224496564,positive,0,0,0,0
16.0,18.0,2.0,0.3,0.1,0.1,747.7197784710457,positive,0,0,0,0
17.0,18.0,2.0,0.3,0.1,0.1,773.3546993607962,positive,0,0,0,0
18.0,18.0,2.0,0.3,0.1,0.1,797.603948753222,positive,0,0,0,0
19.0,18.0,2.0,0.3,0.1,0.1,820.5769195508203,positive,0,0,0,0
20.0,18.0,2.0,0.3,0.1,0.1,842.3717915108427,positive,0,0,0,0
15.0,19.0,2.0,0.3,0.1,0.1,763.0267369497288,positive,0,0,0,0
16.0,19.0,2.0,0.3,0.1,0.1,791.7662329904736,positive,0,0,0,0
17.0,19.0,2.0,0.3,0.1,0.1,818.9090888774616,positive,0,0,0,0
18.0,19.0,2.0,0.3,0.1,0.1,844.5847649406305,positive,0,0,0,0
19.0,19.0,2.0,0.3,0.1,0.1,868.9090895008455,positive,0,0,0,0
20.0,19.0,2.0,0.3,0.1,0.1,891.9860104865542,positive,0,0,0,0
15.0,20.0,2.0,0.3,0.1,0.1,805.4766729324488,positive,0,0,0,0
16.0,20.0,2.0,0.3,0.1,0.1,835.8128065816325,positive,0,0,0,0
17.0,20.0,2.0,0.3,0.1,0.1,864.4636005915104,positive,0,0,0,0
18.0,20.0,2.0,0.3,0.1,0.1,891.5657013029877,positive,0,0,0,0
19.0,20.0,2.0,0.3,0.1,0.1,917.2413775123422,positive,0,0,0,0
20.0,20.0,2.0,0.3,0.1,0.1,941.6003522023302,positive,0,0,0,0
15.0,15.0,2.5,0.3,0.1,0.1,648.6583154735266,positive,0,0,0,0
16.0,15.0,2.5,0.3,0.1,0.1,675.5813921082246,positive,0,0,0,0
17.0,15.0,2.5,0.3,0.1,0.1,701.1911477003871,positive,0,0,0,0
18.0,15.0,2.5,0.3,0.1,0.1,725.5813908015734,positive,0,1,0,1
19.0,15.0,2.5,0.3,0.1,0.1,748.8372035206289,positive,0,1,0,1
20.0,15.0,2.5,0.3,0.1,0.1,771.0359372304597,positive,0,1,0,1
15.0,16.0,2.5,0.3,0.1,0.1,695.0668885844018,positive,0,0,0,0
16.0,16.0,2.5,0.3,0.1,0.1,723.9130403758239,positive,0,0,0,0
17.0,16.0,2.5,0.3,0.1,0.1,751.3520647003743,positive,0,0,0,0
18.0,16.0,2.5,0.3,0.1,0.1,777.4844686393442,positive,0,0,0,0
19.0,16.0,2.5,0.3,0.1,0.1,802.4014117127152,positive,0,1,0,1
20.0,16.0,2.5,0.3,0.1,0.1,826.1857661743716,positive,0,1,0,1
15.0,17.0,2.5,0.3,0.1,0.1,741.4756658975635,positive,0,0,0,0
16.0,17.0,2.5,0.3,0.1,0.1,772.2448967840536,positive,0,0,0,0
17.0,17.0,2.5,0.3,0.1,0.1,801.513187384261,positive,0,0,0,0
18.0,17.0,2.5,0.3,0.1,0.1,829.3877519816294,positive,0,0,0,0
19.0,17.0,2.5,0.3,0.1,0.1,855.9658250397207,positive,0,0,0,0
20.0,17.0,2.5,0.3,0.1,0.1,881.3358037020237,positive,0,0,0,0
15.0,18.0,2.5,0.3,0.1,0.1,787.8846134872314,positive,0,0,0,0
16.0,18.0,2.5,0.3,0.1,0.1,820.5769215489435,positive,0,0,0,0
17.0,18.0,2.5,0.3,0.1,0.1,851.6744827455694,positive,0,0,0,0
