r1,r2,a11,a12,a21,a22,N1_eq,N2_eq,left_PGR1,left_PGR2,left_flag,nu,nu_sign,coexist,S1,S2,F1_star,CE1,CE2,CE_case,Rank
19.0,20.0,3.0,0.3,0.9,0.7,3.7704918033121753,22.29508196711816,0.7674542831836031,-0.2012666430359764,1,7.236168032736721,1,1,2.1874999999999996,2.9687500000000004,0.1446540880519403,32.857142857142854,15.11111111111111,1,2
20.0,20.0,3.0,0.3,0.9,0.7,4.1530054645091665,21.80327868843971,0.8224719766612032,-0.19723708755002578,1,7.038705040326782,1,1,2.1874999999999996,2.9850746268656714,0.1600000000014388,36.19047619047619,14.777777777777779,1,2
15.0,19.0,0.9,0.5,0.9,0.7,4.4444444455494265,19.999999998454584,0.12615128535819808,-0.1910552367501146,1,-2.8865979376525033,-1,1,1.3711340206185567,1.0,0.1818181818666616,2.2857142857142847,4.444444444444445,-1,2
15.0,20.0,0.9,0.5,0.9,0.7,1.6666666694009542,24.999999996375323,0.04546237415090859,-0.22314355128601715,1,-4.346405227573657,-1,1,1.3725490196078431,1.0,0.06250000010462263,0.8571428571428541,5.555555555555555,-1,2
16.0,20.0,0.9,0.5,0.9,0.7,5.555555556493969,19.99999999866779,0.14953173399628916,-0.1823215567836245,1,-2.6906318078559077,-1,1,1.3725490196078431,1.0,0.21739130438789647,2.857142857142854,4.444444444444443,-1,2
15.0,18.0,1.0,0.5,0.9,0.7,5.200000000653212,17.599999999032928,0.19035372851501675,-0.17861097738928855,1,-1.6530690534924366,-1,1,1.3695652173913044,1.1029411764705883,0.22807017547038572,3.7142857142857117,4.888888888888889,-1,2
15.0,19.0,1.0,0.5,0.9,0.7,3.200000000989211,21.59999999861662,0.11279549417971779,-0.20487238230479043,1,-2.4673741658431534,-1,1,1.3711340206185567,1.1029411764705883,0.1290322581064545,2.2857142857142847,6.0,-1,2
15.0,20.0,1.0,0.5,0.9,0.7,1.2000000026974242,25.59999999642423,0.04082199461120872,-0.2279320680183461,1,-3.289215685428858,-1,1,1.3725490196078431,1.1029411764705883,0.04477611950510273,0.8571428571428541,7.111111111111111,-1,2
16.0,20.0,1.0,0.5,0.9,0.7,4.000000000894138,21.999999998730782,0.1335313926539845,-0.19885085873555663,1,-2.4219066934208873,-1,1,1.3725490196078431,1.103448275862069,0.15384615388276318,2.857142857142854,6.111111111111111,-1,2
15.0,16.0,1.5,0.5,0.9,0.7,3.8333333335816273,16.499999999583274,0.29511705095751095,-0.18751637366751828,1,1.455976474581923,1,1,1.3658536585365852,1.5957446808510638,0.18852459017770726,6.571428571428569,7.333333333333334,-1,2
15.0,17.0,1.5,0.5,0.9,0.7,3.000000000381076,18.99999999940071,0.22314355134110953,-0.20173964264616773,1,1.8234287110646,1,1,1.367816091954023,1.5957446808510638,0.13636363638231058,5.142857142857142,8.444444444444445,-1,2
16.0,17.0,1.5,0.5,0.9,0.7,4.166666666943561,17.49999999953315,0.3016683144456498,-0.1872115420844196,1,1.547892720220171,1,1,1.367816091954023,1.6,0.19230769232215808,7.142857142857142,7.777777777777779,-1,2
15.0,18.0,1.5,0.5,0.9,0.7,2.1666666671994994,21.499999999211393,0.15600424851321737,-0.21421492056365787,1,2.186401479961566,1,1,1.3695652173913044,1.5957446808510638,0.09154929579815135,3.7142857142857117,9.555555555555555,-1,2
16.0,18.0,1.5,0.5,0.9,0.7,3.333333333692212,19.999999999430795,0.2336148512053864,-0.20067069545778393,1,1.9202898549655323,1,1,1.3695652173913044,1.6,0.1428571428738111,5.714285714285712,8.88888888888889,-1,2
17.0,18.0,1.5,0.5,0.9,0.7,4.500000000267795,18.499999999546677,0.3074846997654461,-0.18694050264683648,1,1.6394585725160464,1,1,1.3695652173913044,1.6037735849056605,0.19565217392626497,7.714285714285712,8.222222222222223,-1,2
15.0,19.0,1.5,0.5,0.9,0.7,1.3333333342534306,23.999999998713438,0.09309042312820104,-0.22524660150098974,1,2.5455874823872606,1,1,1.3711340206185567,1.5957446808510638,0.0526315789844494,2.2857142857142847,10.666666666666666,-1,2
16.0,19.0,1.5,0.5,0.9,0.7,2.500000000468854,22.499999999297767,0.16989903682577934,-0.21256144197843696,1,2.2886597936804227,1,1,1.3711340206185567,1.6,0.10000000001968766,4.285714285714285,10.0,-1,2
17.0,19.0,1.5,0.5,0.9,0.7,3.666666666994835,20.999999999475587,0.24294617863104806,-0.19971329950202454,1,2.0162095570557272,1,1,1.3711340206185567,1.6037735849056605,0.1486486486631354,6.285714285714285,9.333333333333334,-1,2
18.0,19.0,1.5,0.5,0.9,0.7,4.833333333601469,19.49999999954449,0.3126833746737958,-0.18669793139050883,1,1.7307314677594767,1,1,1.3711340206185567,1.6071428571428572,0.19863013699885015,8.285714285714285,8.666666666666666,-1,2
15.0,20.0,1.5,0.5,0.9,0.7,0.500000002613655,26.499999996535344,0.03390155185054411,-0.23507212215289952,1,2.9015435954835422,1,1,1.3725490196078431,1.5957446808510638,0.01851851861590423,0.8571428571428541,11.777777777777777,-1,2
16.0,20.0,1.5,0.5,0.9,0.7,1.6666666673957686,24.999999998965222,0.11000089526072898,-0.2231435513066491,1,2.653594771041233,1,1,1.3725490196078431,1.6,0.06250000002805775,2.857142857142854,11.11111111111111,-1,2
17.0,20.0,1.5,0.5,0.9,0.7,2.8333333337903333,23.49999999930826,0.18232155682196804,-0.21107097007506992,1,2.3893205079446367,1,1,1.3725490196078431,1.6037735849056605,0.10759493672717432,4.857142857142854,10.444444444444445,-1,2
18.0,20.0,1.5,0.5,0.9,0.7,4.000000000332099,21.999999999465757,0.25131442830074446,-0.198850858741499,1,2.1113445377135074,1,1,1.3725490196078431,1.6071428571428572,0.15384615386012299,6.857142857142854,9.777777777777777,-1,2
19.0,20.0,1.5,0.5,0.9,0.7,5.166666666894262,20.499999999612136,0.31735784061129024,-0.18647956693999657,1,1.821756951294996,1,1,1.3725490196078431,1.6101694915254239,0.2012987013088256,8.857142857142854,9.11111111111111,-1,2
15.0,15.0,2.0,0.5,0.9,0.7,2.947368421213631,16.210526315499674,0.34918427222711657,-0.19568219701041345,1,4.583469882521019,1,1,1.3636363636363635,2.0547945205479454,0.15384615385559197,8.0,8.555555555555555,-1,2
16.0,15.0,2.0,0.5,0.9,0.7,3.6842105264426515,15.26315789449181,0.42372287669528275,-0.18524126689526765,1,4.057724957424852,1,1,1.3636363636363635,2.064516129032258,0.19444444445235265,10.0,8.055555555555555,1,2
17.0,15.0,2.0,0.5,0.9,0.7,4.421052631686847,14.315789473461562,0.4944485944961019,-0.17469017252965502,1,3.5103279261285025,1,1,1.3636363636363635,2.073170731707317,0.23595505618697904,12.0,7.555555555555555,1,2
15.0,16.0,2.0,0.5,0.9,0.7,2.4210526317911047,18.315789473328184,0.2772107726068582,-0.20615800494556868,1,5.47526685052614,1,1,1.3658536585365852,2.0547945205479454,0.11675126904657393,6.571428571428569,9.666666666666668,-1,2
16.0,16.0,2.0,0.5,0.9,0.7,3.157894737037829,17.368421052279277,0.35105168640439954,-0.19647530422926796,1,4.96418071122518,1,1,1.3658536585365852,2.064516129032258,0.15384615385686268,8.57142857142857,9.166666666666668,-1,2
17.0,16.0,2.0,0.5,0.9,0.7,3.8947368422438746,16.421052631312463,0.42106604856456675,-0.18669793139169144,1,4.430038510768161,1,1,1.3658536585365852,2.073170731707317,0.19170984456761503,10.57142857142857,8.666666666666668,1,2
18.0,16.0,2.0,0.5,0.9,0.7,4.631578947489779,15.47368421027808,0.4877032063572213,-0.1768240168328572,1,3.87643859388568,1,1,1.3658536585365852,2.0809248554913293,0.23036649215408678,12.57142857142857,8.166666666666668,1,2
15.0,17.0,2.0,0.5,0.9,0.7,1.8947368424214113,20.42105263108183,0.21007146977945457,-0.21531110000511378,1,6.363589654064355,1,1,1.367816091954023,2.0547945205479454,0.08490566039221403,5.142857142857142,10.777777777777779,-1,2
16.0,17.0,2.0,0.5,0.9,0.7,2.631578947602282,19.47368421013207,0.28330569787517845,-0.20628395746152295,1,5.8669476804400205,1,1,1.367816091954023,2.064516129032258,0.11904761905906222,7.142857142857142,10.277777777777779,-1,2
17.0,17.0,2.0,0.5,0.9,0.7,3.3684210528198157,18.52631578913486,0.3527023057594141,-0.19717458272978705,1,5.345845690575926,1,1,1.367816091954023,2.073170731707317,0.15384615385580933,9.142857142857142,9.777777777777779,-1,2
18.0,17.0,2.0,0.5,0.9,0.7,4.105263158045569,17.578947368132248,0.4187103348724799,-0.18798146384869963,1,4.8041011436735195,1,1,1.367816091954023,2.0809248554913293,0.18932038835767503,11.142857142857142,9.277777777777779,1,2
19.0,17.0,2.0,0.5,0.9,0.7,4.842105263294281,16.631578947091583,0.48170618688557365,-0.17870304676976012,1,4.244776397077708,1,1,1.367816091954023,2.087912087912088,0.22549019608625756,13.142857142857142,8.777777777777779,1,2
15.0,18.0,2.0,0.5,0.9,0.7,1.3684210531302086,22.52631578873576,0.14715764438694068,-0.22337744208252586,1,7.249004732970278,1,1,1.3695652173913044,2.0547945205479454,0.057268722488401626,3.7142857142857117,11.88888888888889,-1,2
16.0,18.0,2.0,0.5,0.9,0.7,2.105263158183007,21.5789473679639,0.21985947614098666,-0.21492271816594455,1,6.766627297297637,1,1,1.3695652173913044,2.064516129032258,0.08888888890169414,5.714285714285712,11.38888888888889,-1,2
17.0,18.0,2.0,0.5,0.9,0.7,2.8421052633778587,20.631578946996108,0.2887145970865661,-0.20639590193751323,1,6.258385890286696,1,1,1.3695652173913044,2.073170731707317,0.12107623319401298,7.714285714285712,10.88888888888889,-1,2
18.0,18.0,2.0,0.5,0.9,0.7,3.5789473686034468,19.684210525987485,0.35417181373725715,-0.19779575337425204,1,5.728317085571186,1,1,1.3695652173913044,2.0809248554913293,0.15384615385495926,9.714285714285712,10.38888888888889,-1,2
19.0,18.0,2.0,0.5,0.9,0.7,4.315789473847682,18.736842104951275,0.41660728467607155,-0.18912100018073197,1,5.17965901358439,1,1,1.3695652173913044,2.087912087912088,0.18721461188044258,11.714285714285712,9.88888888888889,1,2
20.0,18.0,2.0,0.5,0.9,0.7,5.052631579061967,17.789473683979498,0.4763394477050098,-0.18037033666111846,1,4.615039476554172,1,1,1.3695652173913044,2.094240837696335,0.22119815668817214,13.714285714285712,9.38888888888889,1,2
15.0,19.0,2.0,0.5,0.9,0.7,0.8421052640401221,24.631578946134855,0.08796877303475448,-0.23053995307604547,1,8.13196173527896,1,1,1.3711340206185567,2.0547945205479454,0.03305785127475826,2.2857142857142847,13.0,-1,2
16.0,19.0,2.0,0.5,0.9,0.7,1.5789473688558993,23.68421052566455,0.1601996397482317,-0.22258938116502547,1,7.6636969873538465,1,1,1.3711340206185567,2.064516129032258,0.06250000001774803,4.285714285714285,12.5,-1,2
17.0,19.0,2.0,0.5,0.9,0.7,2.3157894739882483,22.73684210477737,0.22857623835529184,-0.21457509071973524,1,7.168164312944836,1,1,1.3711340206185567,2.073170731707317,0.09243697480272253,6.285714285714285,12.0,-1,2
18.0,19.0,2.0,0.5,0.9,0.7,3.0526315791627687,21.789473683844644,0.2935471919232788,-0.2064960521631254,1,6.649619400180733,1,1,1.3711340206185567,2.0809248554913293,0.12288135594161853,8.285714285714285,11.5,-1,2
19.0,19.0,2.0,0.5,0.9,0.7,3.7894736843883523,20.84210526283781,0.3554884696207532,-0.19835121075735707,1,6.111476152534821,1,1,1.3711340206185567,2.087912087912088,0.1538461538542618,10.285714285714285,11.0,-1,2
20.0,19.0,2.0,0.5,0.9,0.7,4.526315789608267,19.894736841849323,0.4147183136001096,-0.1901394857812937,1,5.556505015298575,1,1,1.3711340206185567,2.094240837696335,0.18534482759263887,12.285714285714285,10.5,1,2
15.0,20.0,2.0,0.5,0.9,0.7,0.31578947626635223,26.736842101840296,0.032088314810092555,-0.23694264124797249,1,9.01282214194975,1,1,1.3725490196078431,2.0547945205479454,0.011673151846784349,0.8571428571428541,14.11111111111111,-1,2
16.0,20.0,2.0,0.5,0.9,0.7,1.052631579675409,25.7894736831773,0.10389959508702074,-0.22943947976354506,1,8.558540563324183,1,1,1.3725490196078431,2.064516129032258,0.03921568630207876,2.857142857142854,13.61111111111111,-1,2
17.0,20.0,2.0,0.5,0.9,0.7,1.7894736846303727,24.842105262522452,0.1718502569645337,-0.22187959495869558,1,8.075587102250573,1,1,1.3725490196078431,2.073170731707317,0.06719367590563702,4.857142857142854,13.11111111111111,-1,2
18.0,20.0,2.0,0.5,0.9,0.7,2.5263157897746553,23.894736841621157,0.2363887780903542,-0.21426212266247324,1,7.568436562056024,1,1,1.3725490196078431,2.0809248554913293,0.09561752989253218,6.857142857142854,12.61111111111111,-1,2
19.0,20.0,2.0,0.5,0.9,0.7,3.2631578949549898,22.94736842068091,0.29789097784039464,-0.20658617879119046,1,7.0406786194150035,1,1,1.3725490196078431,2.087912087912088,0.12449799197692385,8.857142857142854,12.11111111111111,-1,2
20.0,20.0,2.0,0.5,0.9,0.7,4.000000000174255,21.999999999686338,0.3566749439530792,-0.19885085874318964,1,6.495226362620365,1,1,1.3725490196078431,2.094240837696335,0.15384615385368086,10.857142857142854,11.61111111111111,-1,2
15.0,15.0,2.5,0.5,0.9,0.7,2.1538461539986162,17.2307692304948,0.3385256254545532,-0.20680568402742416,1,8.44162460032598,1,1,1.3636363636363635,2.4834437086092715,0.11111111111967535,8.0,9.955555555555556,-1,2
16.0,15.0,2.5,0.5,0.9,0.7,2.6923076924284026,16.538461538228347,0.4102843945605934,-0.1992711151058848,1,7.8671328669317875,1,1,1.3636363636363635,2.5,0.14000000000709578,10.0,9.555555555555555,1,2
17.0,15.0,2.5,0.5,0.9,0.7,3.230769230865539,15.84615384595502,0.47818177570248865,-0.19167934519798058,1,7.261141225468396,1,1,1.3636363636363635,2.514792899408284,0.16935483871563595,12.0,9.155555555555555,1,2
18.0,15.0,2.5,0.5,0.9,0.7,3.769230769319254,15.153846153651712,0.5426662296333098,-0.1840294991376319,1,6.628427751858531,1,1,1.3636363636363635,2.5280898876404496,0.19918699187571007,14.0,8.755555555555556,1,2
19.0,15.0,2.5,0.5,0.9,0.7,4.307692307763372,14.461538461372827,0.6041135581988626,-0.17632068151956615,1,5.972850678593797,1,1,1.3636363636363635,2.5401069518716577,0.22950819672625408,16.0,8.355555555555554,1,2
15.0,16.0,2.5,0.5,0.9,0.7,1.7692307694652587,19.153846153452676,0.2690532526506164,-0.21464601080063028,1,9.714436588742446,1,1,1.3658536585365852,2.4834437086092715,0.08455882354126151,6.571428571428569,11.066666666666668,-1,2
16.0,16.0,2.5,0.5,0.9,0.7,2.307692307837347,18.46153846127739,0.3403258059564105,-0.207639364776246,1,9.16041275774344,1,1,1.3658536585365852,2.5,0.11111111111871524,8.57142857142857,10.666666666666668,-1,2
17.0,16.0,2.5,0.5,0.9,0.7,2.8461538462900804,17.76923076896881,0.407730114756518,-0.2005832790520925,1,8.572854335506236,1,1,1.3658536585365852,2.514792899408284,0.13805970149998767,10.57142857142857,10.266666666666667,1,2
18.0,16.0,2.5,0.5,0.9,0.7,3.3846153847318865,17.07692307668468,0.4717144936640114,-0.19347705096401224,1,7.956848029812525,1,1,1.3658536585365852,2.5280898876404496,0.1654135338412656,12.57142857142857,9.866666666666667,1,2
19.0,16.0,2.5,0.5,0.9,0.7,3.923076923184591,16.384615384381725,0.5326545942207548,-0.1863199627589811,1,7.316501289041202,1,1,1.3658536585365852,2.5401069518716577,0.19318181818831853,14.57142857142857,9.466666666666669,1,2
20.0,16.0,2.5,0.5,0.9,0.7,4.461538461621891,15.692307692116287,0.5908683314498053,-0.1791112811623501,1,6.655167132356187,1,1,1.3658536585365852,2.5510204081632653,0.22137404580685235,16.57142857142857,9.066666666666668,1,2
15.0,17.0,2.5,0.5,0.9,0.7,1.3846153849204483,21.07692307644342,0.20409535638494436,-0.2215132638376871,1,10.984641148167798,1,1,1.367816091954023,2.4834437086092715,0.06164383563049911,5.142857142857142,12.177777777777779,-1,2
16.0,17.0,2.5,0.5,0.9,0.7,1.9230769232845417,20.3846153842654,0.2749430467012579,-0.21496540486769922,1,10.45092838164721,1,1,1.367816091954023,2.5,0.08620689656158136,7.142857142857142,11.777777777777779,-1,2
17.0,17.0,2.5,0.5,0.9,0.7,2.4615384617197393,19.692307691981398,0.34191689619207555,-0.20837438869726332,1,9.881646340853317,1,1,1.367816091954023,2.514792899408284,0.1111111111200211,9.142857142857142,11.377777777777778,-1,2
18.0,17.0,2.5,0.5,0.9,0.7,3.0000000001132703,18.99999999978309,0.40546510812190384,-0.20173964264954014,1,9.282190365299863,1,1,1.367816091954023,2.5280898876404496,0.13636363636942742,11.142857142857142,10.977777777777778,1,2
19.0,17.0,2.5,0.5,0.9,0.7,3.5384615385623728,18.307692307487564,0.46596321972070776,-0.1950605825699845,1,8.65691711921265,1,1,1.367816091954023,2.5401069518716577,0.16197183099130155,13.142857142857142,10.57777777777778,1,2
20.0,17.0,2.5,0.5,0.9,0.7,4.076923077015547,17.61538461518614,0.5237290286127303,-0.18833661252237954,1,8.009383063398133,1,1,1.367816091954023,2.5510204081632653,0.18794326241652873,15.142857142857142,10.177777777777779,1,2
15.0,18.0,2.5,0.5,0.9,0.7,1.0000000004786653,22.99999999929165,0.14310084370505605,-0.22757814837658596,1,12.252663402736543,1,1,1.3695652173913044,2.4834437086092715,0.041666666687009815,3.7142857142857117,13.28888888888889,-1,2
16.0,18.0,2.5,0.5,0.9,0.7,1.538461538738363,22.307692307253333,0.21357410033339974,-0.22143268690735107,1,11.739130434378026,1,1,1.3695652173913044,2.5,0.06451612904430554,5.714285714285712,12.88888888888889,-1,2
17.0,18.0,2.5,0.5,0.9,0.7,2.076923077116586,21.6153846150571,0.28016888912465765,-0.2152492250900795,1,11.187993508636763,1,1,1.3695652173913044,2.514792899408284,0.08766233767100108,7.714285714285712,12.488888888888889,-1,2
18.0,18.0,2.5,0.5,0.9,0.7,2.6153846155602136,20.92307692276085,0.34333332702189123,-0.2090272900509449,1,10.604956596611215,1,1,1.3695652173913044,2.5280898876404496,0.11111111111923427,9.714285714285712,12.088888888888889,-1,2
19.0,18.0,2.5,0.5,0.9,0.7,3.1538461539720446,20.230769230529024,0.40344286274186025,-0.20276640003478308,1,9.99462557881029,1,1,1.3695652173913044,2.5401069518716577,0.1348684210586744,11.714285714285712,11.68888888888889,1,2
20.0,18.0,2.5,0.5,0.9,0.7,3.6923076924272342,19.538461538220467,0.46081520320478697,-0.19646606417856027,1,9.360760357441743,1,1,1.3695652173913044,2.5510204081632653,0.1589403973569707,13.714285714285712,11.28888888888889,1,2
15.0,19.0,2.5,0.5,0.9,0.7,0.6153846162385146,24.923076921882988,0.08561375283720363,-0.23297361998651978,1,13.518840822132852,1,1,1.3711340206185567,2.4834437086092715,0.024096385575925323,2.2857142857142847,14.4,-1,2
16.0,19.0,2.5,0.5,0.9,0.7,1.153846154266657,24.230769230139504,0.15575452946238055,-0.2271839608466375,1,13.025376684577715,1,1,1.3711340206185567,2.5,0.04545454547148537,4.285714285714285,14.0,-1,2
17.0,19.0,2.5,0.5,0.9,0.7,1.6923076925994782,23.538461537995353,0.22201296897907286,-0.22136058625480848,1,12.49227390634667,1,1,1.3711340206185567,2.514792899408284,0.06707317074373563,6.285714285714285,13.6,-1,2
18.0,19.0,2.5,0.5,0.9,0.7,2.2307692309574305,22.846153845834177,0.28483712034132935,-0.2155031012363322,1,11.925545090547258,1,1,1.3711340206185567,2.5280898876404496,0.08895705522269519,8.285714285714285,13.2,-1,2
19.0,19.0,2.5,0.5,0.9,0.7,2.769230769401921,22.15384615353808,0.3446023627236321,-0.20961110383110215,1,11.3300453334038,1,1,1.3711340206185567,2.5401069518716577,0.11111111111858873,10.285714285714285,12.8,-1,2
20.0,19.0,2.5,0.5,0.9,0.7,3.307692307831269,21.46153846127416,0.4016263318161637,-0.20368418493366125,1,10.709737979014067,1,1,1.3711340206185567,2.5510204081632653,0.13354037267709348,12.285714285714285,12.4,-1,2
15.0,20.0,2.5,0.5,0.9,0.7,0.23076923329144253,26.846153842810427,0.03125254384056797,-0.23780477908439712,1,14.783444704222498,1,1,1.3725490196078431,2.4834437086092715,0.00852272736613562,0.8571428571428541,15.511111111111111,-1,2
16.0,20.0,2.5,0.5,0.9,0.7,0.7692307699623296,26.15384615280795,0.10109611696325249,-0.2323319773611323,1,14.309954750133562,1,1,1.3725490196078431,2.5,0.02857142859892623,2.857142857142854,15.11111111111111,-1,2
17.0,20.0,2.5,0.5,0.9,0.7,1.307692308100854,25.461538460920146,0.16705408471187644,-0.22682905916715335,1,13.794791470849631,1,1,1.3725490196078431,2.514792899408284,0.04885057472828827,4.857142857142854,14.71111111111111,-1,2
18.0,20.0,2.5,0.5,0.9,0.7,1.8461538464416147,24.769230768767923,0.22957444167731778,-0.2212956912227,1,13.244276102401576,1,1,1.3725490196078431,2.5280898876404496,0.06936416186097938,6.857142857142854,14.31111111111111,-1,2
