k,r1,r2,a11,a12,a21,a22,cor_sos,nu_sign,coexist,left_PGR1_dominant,right_PGR1_dominant,curve_cross
0.25,19.0,20.0,2.5,0.9,0.7,1.0,18.5519924950774,positive,1,0,0,0
0.25,20.0,20.0,2.5,0.9,0.7,1.0,17.787303592433634,positive,1,1,0,1
0.25,15.0,15.0,3.0,0.9,0.7,1.0,15.677334765270215,positive,1,1,0,1
0.25,16.0,15.0,3.0,0.9,0.7,1.0,15.057176580885558,positive,1,1,0,1
0.25,17.0,15.0,3.0,0.9,0.7,1.0,14.385616462251893,positive,1,1,0,1
0.25,18.0,15.0,3.0,0.9,0.7,1.0,13.669897411655752,positive,1,1,0,1
0.25,19.0,15.0,3.0,0.9,0.7,1.0,12.915967657526044,positive,1,1,0,1
0.25,20.0,15.0,3.0,0.9,0.7,1.0,12.12874953767528,positive,1,1,0,1
0.25,15.0,16.0,3.0,0.9,0.7,1.0,17.65870205903318,positive,1,0,0,0
0.25,16.0,16.0,3.0,0.9,0.7,1.0,17.071612240123486,positive,1,1,0,1
0.25,17.0,16.0,3.0,0.9,0.7,1.0,16.429852549729905,positive,1,1,0,1
0.25,18.0,16.0,3.0,0.9,0.7,1.0,15.741149712224912,positive,1,1,0,1
0.25,19.0,16.0,3.0,0.9,0.7,1.0,15.01182807875822,positive,1,1,0,1
0.25,20.0,16.0,3.0,0.9,0.7,1.0,14.24711895278652,positive,1,1,0,1
0.25,15.0,17.0,3.0,0.9,0.7,1.0,19.293754249386936,positive,1,0,0,0
0.25,16.0,17.0,3.0,0.9,0.7,1.0,19.08564847327548,positive,1,0,0,0
0.25,17.0,17.0,3.0,0.9,0.7,1.0,18.473690046240225,positive,1,1,0,1
0.25,18.0,17.0,3.0,0.9,0.7,1.0,17.811986782090134,positive,1,1,0,1
0.25,19.0,17.0,3.0,0.9,0.7,1.0,17.107249727681683,positive,1,1,0,1
0.25,20.0,17.0,3.0,0.9,0.7,1.0,16.365027614970035,positive,1,1,0,1
0.25,15.0,18.0,3.0,0.9,0.7,1.0,20.49628652905513,positive,1,0,0,0
0.25,16.0,18.0,3.0,0.9,0.7,1.0,20.83560826782629,positive,1,0,0,0
0.25,17.0,18.0,3.0,0.9,0.7,1.0,20.51717973353634,positive,1,0,0,0
0.25,18.0,18.0,3.0,0.9,0.7,1.0,19.88246956412298,positive,1,1,0,1
0.25,19.0,18.0,3.0,0.9,0.7,1.0,19.20230576709139,positive,1,1,0,1
0.25,20.0,18.0,3.0,0.9,0.7,1.0,18.482556129208827,positive,1,1,0,1
0.25,15.0,19.0,3.0,0.9,0.7,1.0,21.6987500077505,positive,1,0,0,0
0.25,16.0,19.0,3.0,0.9,0.7,1.0,22.05811198492754,positive,1,0,0,0
0.25,17.0,19.0,3.0,0.9,0.7,1.0,22.381904181252107,positive,1,0,0,0
0.25,18.0,19.0,3.0,0.9,0.7,1.0,21.95264440872824,positive,1,0,0,0
0.25,19.0,19.0,3.0,0.9,0.7,1.0,21.29705131351617,positive,1,1,0,1
0.25,20.0,19.0,3.0,0.9,0.7,1.0,20.59975784489818,positive,1,1,0,1
0.25,15.0,20.0,3.0,0.9,0.7,1.0,22.901189229921453,positive,1,0,0,0
0.25,16.0,20.0,3.0,0.9,0.7,1.0,23.28052526061353,positive,1,0,0,0
0.25,17.0,20.0,3.0,0.9,0.7,1.0,23.622448964268408,positive,1,0,0,0
0.25,18.0,20.0,3.0,0.9,0.7,1.0,23.931908075343184,positive,1,0,0,0
0.25,19.0,20.0,3.0,0.9,0.7,1.0,23.391519407440025,positive,1,0,0,0
0.25,20.0,20.0,3.0,0.9,0.7,1.0,22.71668434565144,positive,1,1,0,1
0.25,15.0,16.0,0.7,1.0,0.7,1.0,0.0,zero,1,0,0,0
0.25,15.0,17.0,0.7,1.0,0.7,1.0,0.0,zero,1,0,0,0
0.25,16.0,17.0,0.7,1.0,0.7,1.0,0.0,zero,1,0,0,0
0.25,15.0,18.0,0.7,1.0,0.7,1.0,0.0,zero,1,0,0,0
0.25,16.0,18.0,0.7,1.0,0.7,1.0,0.0,zero,1,0,0,0
0.25,17.0,18.0,0.7,1.0,0.7,1.0,0.0,zero,1,0,0,0
0.25,15.0,19.0,0.7,1.0,0.7,1.0,0.0,zero,1,0,0,0
0.25,16.0,19.0,0.7,1.0,0.7,1.0,0.0,zero,1,0,0,0
0.25,17.0,19.0,0.7,1.0,0.7,1.0,0.0,zero,1,0,0,0
0.25,18.0,19.0,0.7,1.0,0.7,1.0,0.0,zero,1,0,0,0
0.25,15.0,20.0,0.7,1.0,0.7,1.0,0.0,zero,1,0,0,0
0.25,16.0,20.0,0.7,1.0,0.7,1.0,0.0,zero,1,0,0,0
0.25,17.0,20.0,0.7,1.0,0.7,1.0,0.0,zero,1,0,0,0
0.25,18.0,20.0,0.7,1.0,0.7,1.0,0.0,zero,1,0,0,0
0.25,19.0,20.0,0.7,1.0,0.7,1.0,0.0,zero,1,0,0,0
0.25,15.0,15.0,0.9,1.0,0.7,1.0,1.8298490365140547,positive,1,0,0,0
0.25,15.0,16.0,0.9,1.0,0.7,1.0,1.9626134344788808,positive,1,0,0,0
0.25,16.0,16.0,0.9,1.0,0.7,1.0,1.9716831349893689,positive,1,0,0,0
0.25,15.0,17.0,0.9,1.0,0.7,1.0,2.0934561963683342,positive,1,0,0,0
0.25,16.0,17.0,0.9,1.0,0.7,1.0,2.1052595801293177,positive,1,0,0,0
0.25,17.0,17.0,0.9,1.0,0.7,1.0,2.1136297529687056,positive,1,0,0,0
0.25,15.0,18.0,0.9,1.0,0.7,1.0,2.22429804770907,positive,1,0,0,0
0.25,16.0,18.0,0.9,1.0,0.7,1.0,2.236840334189629,positive,1,0,0,0
0.25,17.0,18.0,0.9,1.0,0.7,1.0,2.2479301299838923,positive,1,0,0,0
0.25,18.0,18.0,0.9,1.0,0.7,1.0,2.255670238930883,positive,1,0,0,0
0.25,15.0,19.0,0.9,1.0,0.7,1.0,2.355139279734056,positive,1,0,0,0
0.25,16.0,19.0,0.9,1.0,0.7,1.0,2.368419835623635,positive,1,0,0,0
0.25,17.0,19.0,0.9,1.0,0.7,1.0,2.3801632856967463,positive,1,0,0,0
0.25,18.0,19.0,0.9,1.0,0.7,1.0,2.3906208636278428,positive,1,0,0,0
0.25,19.0,19.0,0.9,1.0,0.7,1.0,2.3977904100177714,positive,1,0,0,0
0.25,15.0,20.0,0.9,1.0,0.7,1.0,2.4859805689751435,positive,1,0,0,0
0.25,16.0,20.0,0.9,1.0,0.7,1.0,2.499999118995129,positive,1,0,0,0
0.25,17.0,20.0,0.9,1.0,0.7,1.0,2.5123954804216466,positive,1,0,0,0
